match_id,team,start_minute,end_minute,pass_count,score_context,phase_context,intensity_context,density,clustering_coefficient,avg_betweenness_centrality,avg_eigenvector_centrality,avg_path_length,centralization,normalized_path_length,normalized_centralization
3754143,Liverpool,5,10,44,tied,early,high,0.03231292517006803,0.025192117176036404,0.019949763593380614,0.12570582371849331,0.08,0.09663120567375887,12.5,0.09461805555555557
3754143,Newcastle United,5,10,33,tied,early,medium,0.02295918367346939,0.022923052758039117,0.02185624659028914,0.08617890930413187,0.13686635944700462,0.08466312056737588,7.306397306397305,0.08289930555555555
3754143,Liverpool,6,11,37,tied,early,medium,0.026360544217687076,0.0,0.009360659157279932,0.06822715615552012,0.10394557823129252,0.05939716312056737,9.620418848167539,0.058159722222222224
3754143,Newcastle United,6,11,30,tied,early,medium,0.02040816326530612,0.0,0.02230496453900709,0.08610685586568195,0.19805068226120856,0.08732269503546099,5.049212598425197,0.08550347222222222
3754143,Liverpool,7,12,39,tied,early,medium,0.027210884353741496,0.0,0.008713272543059777,0.0733378097698185,0.0936936936936937,0.05851063829787234,10.673076923076923,0.05729166666666667
3754143,Liverpool,8,13,32,tied,early,medium,0.022108843537414966,0.0,0.005023640661938534,0.08341056873972286,0.1103030303030303,0.06382978723404255,9.065934065934066,0.0625
3754143,Liverpool,9,14,25,tied,early,low,0.017857142857142856,0.022108843537414963,0.00524822695035461,0.0,0.1525691699604743,0.06826241134751772,6.554404145077721,0.06684027777777778
3754143,Newcastle United,9,14,28,tied,early,medium,0.01445578231292517,0.007605146785320953,0.005457668439716312,0.15470140066076696,0.1414141414141414,0.11524822695035461,7.071428571428572,0.11284722222222224
3754143,Liverpool,10,15,27,tied,early,medium,0.017857142857142856,0.022108843537414963,0.005836288416075651,0.0,0.1525691699604743,0.06826241134751772,6.554404145077721,0.06684027777777778
3754143,Newcastle United,10,15,33,tied,early,medium,0.017006802721088437,0.02759837958025999,0.011170212765957446,0.12586672745948108,0.1548611111111111,0.11258865248226951,6.457399103139014,0.11024305555555558
3754143,Liverpool,11,16,20,tied,early,low,0.012755102040816327,0.0,0.0026129152668906306,0.1330403499280457,0.18055555555555555,0.07358156028368794,5.538461538461538,0.07204861111111112
3754143,Newcastle United,11,16,39,tied,early,medium,0.022108843537414966,0.030868480040529077,0.01622725871107,0.11936538042723799,0.12319688109161793,0.10726950354609929,8.117088607594937,0.10503472222222224
3754143,Liverpool,12,17,28,tied,early,medium,0.0195578231292517,0.012244897959183673,0.009160756501182032,0.13300461330549954,0.12638888888888888,0.08820921985815602,7.912087912087912,0.08637152777777778
3754143,Newcastle United,12,17,37,tied,early,medium,0.023809523809523808,0.04285714285714286,0.012836140661938535,0.12196569020095493,0.10815939278937381,0.10549645390070922,9.24561403508772,0.10329861111111112
3754143,Liverpool,13,18,38,tied,early,medium,0.025510204081632654,0.023582766439909295,0.008005108071597433,0.11217966872282424,0.08892463235294118,0.08200354609929078,11.24547803617571,0.0802951388888889
3754143,Newcastle United,13,18,34,tied,early,medium,0.02295918367346939,0.02478809520272285,0.015960992907801418,0.1303225370299517,0.12784835652349263,0.08466312056737588,7.821766561514196,0.08289930555555555
3754143,Liverpool,14,19,39,tied,early,medium,0.025510204081632654,0.017913832199546485,0.016696217494089834,0.1349541189006681,0.10245310245310245,0.08200354609929077,9.76056338028169,0.08029513888888888
3754143,Newcastle United,14,19,26,tied,early,medium,0.017006802721088437,0.008570891495883491,0.01975683890577508,0.14247281477009774,0.19437340153452687,0.06914893617021277,5.144736842105263,0.06770833333333334
3754143,Liverpool,15,20,35,tied,early,medium,0.02465986394557823,0.017233560090702947,0.0226063829787234,0.14258029756955987,0.11944169960474309,0.0828900709219858,8.372285418821097,0.08116319444444443
3754143,Newcastle United,15,20,27,tied,early,medium,0.0195578231292517,0.010713614369854364,0.005567375886524823,0.09923297555965091,0.11480186480186481,0.06648936170212766,8.710659898477157,0.06510416666666667
3754143,Liverpool,16,21,34,tied,early,medium,0.02295918367346939,0.018140589569160998,0.0250886524822695,0.13181288062890562,0.14242424242424243,0.06294326241134751,7.0212765957446805,0.06163194444444444
3754143,Newcastle United,16,21,20,tied,early,low,0.015306122448979591,0.0,0.002179373522458629,0.0,0.14107142857142857,0.04920212765957447,7.088607594936709,0.048177083333333336
3754143,Liverpool,17,22,31,tied,early,medium,0.02040816326530612,0.0045351473922902496,0.012485224586288417,0.12048805757616961,0.13589324618736384,0.06560283687943262,7.358717434869739,0.06423611111111112
3754143,Liverpool,18,23,26,tied,early,medium,0.016156462585034014,0.0,0.012048678272082529,0.1235491757799325,0.1648550724637681,0.07003546099290779,6.065934065934067,0.06857638888888888
3754143,Liverpool,19,24,26,tied,early,medium,0.017006802721088437,0.0,0.005230496453900708,0.10001594441679798,0.1613965744400527,0.06914893617021277,6.1959183673469385,0.06770833333333334
3754143,Liverpool,20,25,28,tied,early,medium,0.017857142857142856,0.0,0.009172122204037098,0.10524119174880676,0.18209523809523812,0.06826241134751772,5.491631799163179,0.06684027777777778
3754143,Liverpool,21,26,41,tied,early,high,0.02806122448979592,0.0,0.028378984266731883,0.14033472846439543,0.11381016644174538,0.10106382978723404,8.786561264822135,0.09895833333333333
3754143,Newcastle United,21,26,21,tied,early,low,0.015306122448979591,0.0,0.014930944382232175,0.1357599153787947,0.22182539682539681,0.0926418439716312,4.5080500894454385,0.09071180555555555
3754143,Liverpool,22,27,37,tied,early,medium,0.025510204081632654,0.0,0.017816289178677648,0.1063943706757592,0.12813852813852813,0.10372340425531915,7.804054054054054,0.1015625
3754143,Newcastle United,22,27,21,tied,early,low,0.016156462585034014,0.0,0.015917150225660866,0.1459800697086843,0.22128851540616246,0.09175531914893617,4.518987341772152,0.08984375000000001
3754143,Liverpool,23,28,36,tied,early,medium,0.026360544217687076,0.017006802721088433,0.028442671394799054,0.11249883572941846,0.1346875,0.08111702127659573,7.424593967517402,0.07942708333333333
3754143,Newcastle United,23,28,25,tied,early,low,0.017857142857142856,0.023074547210566856,0.011187098953056399,0.11842516912328493,0.14400000000000002,0.08998226950354608,6.944444444444444,0.08810763888888888
3754143,Liverpool,24,29,32,tied,early,medium,0.022108843537414966,0.011337868480725623,0.020441216584833607,0.10535218290555494,0.13962585034013605,0.08554964539007091,7.161997563946406,0.0837673611111111
3754143,Newcastle United,24,29,26,tied,early,medium,0.017006802721088437,0.0241478665175863,0.011142005157962605,0.10731408185449273,0.16838095238095238,0.09086879432624113,5.9389140271493215,0.08897569444444445
3754143,Liverpool,25,30,40,tied,early,medium,0.025510204081632654,0.007029478458049887,0.024363601823708208,0.13051116364122448,0.12638888888888888,0.10372340425531915,7.912087912087912,0.1015625
